id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
124292	Gillian Maria Elisabeth van den Berg	F	1972	173	66	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
124331	Marieke van den Ham	F	1983	169	80	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
124394	Kirsten Irene Merian van der Kolk (-Aardewijn)	F	1976	172	55	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	Gold
124422	Ilse Suzanne van der Meijden	F	1989	185	71	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
124495	Maarten van der Weijden	M	1981	205	92	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 10 kilometres Open Water	Gold
124584	Marit van Eupen	F	1970	176	59	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	Gold
124597	Marianne Antoinette "Miek" van Geenhuizen	F	1982	166	63	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
124626	Theodora Elisabeth Gerarda "Anky" van Grunsven	F	1968	172	56	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	Gold
124874	Manon van Rooijen	F	1982	178	67	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Gold
125083	Peter William Vanderkaay	M	1984	193	95	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold
125245	Dniel Rudolf Varga	M	1984	201	96	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
125247	Dnes Andor Varga	M	1987	193	96	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
125267	Tams Varga	M	1975	201	105	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
125745	Magdalena Johanna Maria "Marleen" Veldhuis	F	1979	182	67	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Gold
125841	Erik K. Vendt	M	1981	180	75	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold
126257	Maria Valentina Vezzali	F	1974	164	54	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	Gold
127534	Marianne Vos	F	1987	169	59	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Points Race	Gold
127833	Dwyane Tyrone Wade, Jr.	M	1982	193	96	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold
127873	Alyson Kay "Aly" Wagner (-Eyre)	F	1981	165	59	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
127923	Katrin Wagner-Augustin	F	1978	179	70	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Gold
128070	Walewska Moreira de Oliveira	F	1979	190	73	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
128123	Melaine Antoinette Walker	F	1983	165	53	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres Hurdles	Gold
128165	Kenneth Maxwell "Ken" Wallace	M	1983	190	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, 500 metres	Gold
128285	Kerri Lee Walsh Jennings	F	1979	191	73	United States-1	USA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Women's Beach Volleyball	Gold
128315	David "Dave" Walters	M	1988	191	86	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold
128443	Wang Feng	M	1979	170	67	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Gold
128456	Wang Hao	M	1984	175	78	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Team	Gold
128481	Wang Jiao	F	1988	177	72	China	CHN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Heavyweight, Freestyle	Gold
128520	Wang Liqin	M	1978	192	85	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Team	Gold
128539	Wang Nan	F	1979	166	60	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	Gold
128605	Wang Xin (Ruoxue-)	F	1993	137	28	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Platform	Gold
128675	Samuel Kamau "Sammy" Wanjiru	M	1987	163	51	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	Gold
128724	McLain Ward	M	1976	176	70	United States	USA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Gold
128757	Jeremy Matthew Wariner	M	1984	188	71	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
128801	Jonas Warrer	M	1979	181	77	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	Gold
128845	Konrad Wasielewski	M	1985	194	91	Poland	POL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Gold
128853	Conny Wamuth	F	1983	167	64	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Gold
129042	Stanislas Wawrinka	M	1985	183	79	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	Gold
129096	Sarah Kathleen Webb (-Gosling)	F	1977	176	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	Gold
129164	Garrett Weber-Gale	M	1985	188	82	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
129164	Garrett Weber-Gale	M	1985	188	82	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Gold
129381	Johannes-Maximilian "Max" Weinhold	M	1982	196	100	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
129439	Tibor Weienborn	M	1981	175	70	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
129571	Lidewij Marsia Maria Welten	F	1990	170	64	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
129726	Isabelle Regina Werth	F	1969	169	66	Satchmo	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Gold
129734	Benjamin We	M	1985	176	72	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
129735	Timo We	M	1982	175	74	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
129886	Jacob "Jake" Wetzel	M	1977	195	94	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Gold
129959	Mary Rebecca Whipple	F	1980	160	48	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Gold
130022	Tarnee Renee White (-Southwell)	F	1981	165	58	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold
130311	Bradley Marc Wiggins	M	1980	190	82	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Pursuit, 4,000 metres	Gold
130311	Bradley Marc Wiggins	M	1980	190	82	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Gold
130417	Benjamin Marshall "Ben" Wildman-Tobriner	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
130580	Deron Michael Williams	M	1984	191	95	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold
130667	Serena Jamika Williams	F	1982	175	70	United States-2	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	Gold
130681	Stephen David "Steve" Williams	M	1976	189	98	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Gold
130696	Venus Ebony Starr Williams	F	1980	185	75	United States-2	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	Gold
130767	Nathan James Wilmot	M	1980	183	64	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Gold
130882	Philippa Claire "Pippa" Wilson	F	1986	171	63	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	Gold
130969	Mary Wineberg (Danner-)	F	1980	178	62	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Gold
131145	Reginald Edwin "Regi" Witherspoon	M	1985	178	79	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
131156	Philip Witte	M	1984	180	80	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
131167	Matthias Witthaus	M	1983	172	70	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
131795	Wu Jingyu	F	1987	167	51	China	CHN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Gold
131805	Wu Minxia	F	1986	167	52	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	Gold
131992	Xi Aihua	F	1982	182	80	China	CHN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Gold
132001	Xian Dongmei	F	1976	158	52	China	CHN	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Lightweight	Gold
132011	Xiao Qin	M	1985	163	52	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Gold
132011	Xiao Qin	M	1985	163	52	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	Gold
132246	Eri Yamada	F	1984	165	58	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
132547	Yang Wei	M	1980	160	54	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	Gold
132547	Yang Wei	M	1980	160	54	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Gold
132549	Yang Wenjun	M	1984	178	78	China	CHN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	Gold
132558	Yang Xiuli	F	1984	173	77	China	CHN	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Heavyweight	Gold
132568	Yang Yilin	F	1993	150	35	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Gold
132884	Anastasiya Nikolayevna Yermakova	F	1983	169	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	Gold
132884	Anastasiya Nikolayevna Yermakova	F	1983	169	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
132988	Yin Jian	F	1979	170	59	China	CHN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Windsurfer	Gold
133081	Yoon Suk-Min	M	1986	nan	nan	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold
133130	Saori Yoshida	F	1983	157	55	Japan	JPN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Lightweight, Freestyle	Gold
133381	Yu Yang	F	1986	166	62	China-1	CHN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Doubles	Gold
133483	Yun Ok-Hui	F	1985	162	63	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	Gold
133582	Pablo Javier Zabaleta Girod	M	1985	174	74	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
133685	Mariel Leigh Zagunis	F	1985	173	72	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Individual	Gold
134286	Christopher Zeller	M	1985	185	89	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
134288	Philipp Zeller	M	1983	183	87	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
134488	Zhang Juanjuan	F	1981	169	63	China	CHN	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	Gold
134525	Zhang Ning	F	1975	175	65	China	CHN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Singles	Gold
134566	Zhang Xiangxiang	M	1983	161	62	China	CHN	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Featherweight	Gold
134572	Zhang Xiaoping	M	1982	188	81	China	CHN	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Heavyweight	Gold
134592	Zhang Yangyang	F	1989	185	80	China	CHN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Gold
134605	Zhang Yining	F	1982	168	54	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	Gold
134605	Zhang Yining	F	1982	168	54	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	Gold
134781	Zhong Man	M	1983	190	75	China	CHN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	Gold
134833	Olha Bohdanivna Zhovnir	F	1989	165	55	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Gold
135269	Zou Kai	M	1988	158	55	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Gold
135269	Zou Kai	M	1988	158	55	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	Gold
135269	Zou Kai	M	1988	158	55	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	Gold
135270	Zou Shiming	M	1981	165	49	China	CHN	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	Gold
135488	Nataliya Vladimirovna Zuyeva	F	1989	176	62	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
