id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
77152	Piotr Maachowski	M	1983	193	130	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Discus Throw	Silver
77712	Cameron "Maxi" McKenzie-McHarg	M	1980	196	98	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Silver
77809	Sally McLellan-Pearson	F	1987	167	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres Hurdles	Silver
78005	Anna Maree Devenish Meares	F	1984	165	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Sprint	Silver
78055	Ana Isabel "Anabel" Medina Garrigues	F	1982	169	59	Spain-1	ESP	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	Silver
78347	Mahiedine Mekhissi-Benabbad	M	1985	190	75	France	FRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 3,000 metres Steeplechase	Silver
78546	Chellsie Marie Memmel (-Maier)	F	1988	160	54	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
78649	Jessica Mendoza (-Burks)	F	1981	173	66	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
78732	Gemma Mengual Civil	F	1977	173	54	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	Silver
78732	Gemma Mengual Civil	F	1977	173	54	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
78833	Yulis Gabriel Mercedes Reyes	M	1980	163	58	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Silver
78893	Rolando Merio Betancourt	M	1971	187	94	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
78931	Rick Merlo	M	1982	191	98	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
79553	Yelena Sergeyevna Migunova	F	1984	168	58	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Silver
79714	Beata Mikoajczyk	F	1986	170	68	Poland	POL	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Doubles, 500 metres	Silver
79795	Gina Miles	F	1974	163	57	United States	USA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	Silver
79855	Ian Millar	M	1947	185	76	Canada	CAN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Silver
79928	Ramon Salomon Miller	M	1987	180	67	Bahamas	BAH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Silver
80134	Hans Peter Francois Minderhoud	M	1974	190	75	Nadine	NED	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Silver
81060	Godfrey Khotso Mokoena	M	1985	190	76	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	Silver
81312	Avard Moncur	M	1979	193	87	Bahamas	BAH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Silver
81902	Timothy Frank "Tim" Morehouse	M	1978	188	91	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	Silver
81979	Yipsi Moreno Gonzlez	F	1981	175	78	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Hammer Throw	Silver
82418	Merrill Moses	M	1978	191	97	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
82549	Tomasz Marek Motyka	M	1981	176	75	Poland	POL	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Team	Silver
82574	Dimitris Mougios	M	1982	191	72	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Silver
82764	Michael Mrkv (-Christiansen)	M	1985	183	69	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
82992	Mandy Mulder	F	1987	170	61	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	Silver
83212	lex Mumbr Murcia	M	1979	202	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
83492	Murilo Endres	M	1981	190	76	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
84362	Takuya Nakase	M	1983	165	64	Japan	JPN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Silver
84428	Nam Hyeon-Hui	F	1982	155	46	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	Silver
84582	Andr Luiz da Silva Nascimento	M	1979	195	95	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
84700	Lilyana Natsir	F	1986	169	62	Indonesia-1	INA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Mixed Doubles	Silver
84776	Juan Carlos Navarro Feijoo	M	1980	193	82	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
84787	Luis Miguel Navas Gonzlez	M	1980	184	77	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
84921	Wincatherine Nyambura "Catherine" Ndereba	F	1972	160	45	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	Silver
85159	Irina Sergeyevna Nekrasova	F	1988	168	63	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Middleweight	Silver
85360	Mauro Nespoli	M	1988	181	78	Italy	ITA	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	Silver
85395	Acer Gary Nethercott	M	1978	174	55	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
85766	Ni Hong	F	1986	175	62	China	CHN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Silver
86092	Minna Eliisa Nieminen	F	1977	172	62	Finland	FIN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	Silver
86244	Alexandros Nikolaidis	M	1980	201	103.5	Greece	GRE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	Silver
86650	Ogonna Nneka Nnamani	F	1983	185	80	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver
87427	Stacey Annette Nuveman (-Deniz)	F	1978	183	109	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
87551	Lacey Pearl Nymeyer (-John)	F	1986	175	66	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
87789	Victor Nsofor Obinna	M	1987	180	79	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
87989	Vicyohandri Odeln Sanam	M	1980	179	84	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
87990	Osaz Peter Odemwingie	M	1981	181	72	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
88068	Alexander Dale Oen	M	1985	190	80	Norway	NOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	Silver
88157	Chinedu Obasi Ogbuke	M	1986	175	78	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
88459	Makoto Okiguchi	M	1986	161	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Silver
88478	Chibuzor Augustine Okonkwo	M	1989	177	69	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
88487	Solomon Ndubisi Okoronkwo	M	1987	186	81	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
88708	Roc Oliva Isern	M	1989	180	78	Spain	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
88773	Hctor Olivera Amaro	M	1985	187	77	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
89841	Catherine Leigh "Cat" Osterman	F	1983	188	79	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
89932	Yuki Ota	M	1986	171	69	Japan	JPN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Foil, Individual	Silver
89970	Otryadyn Gndegmaa	F	1978	168	63	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Sporting Pistol, 25 metres	Silver
90076	lodie Oudraogo	F	1981	175	62	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Silver
90202	Dimitrij Ovtcharov	M	1989	186	78	Germany	GER	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Team	Silver
90324	Sibel zkan	F	1988	155	48	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Flyweight	Silver
90469	Nataliya Fyodorovna Paderina (Akhmertdinova-)	F	1976	160	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Air Pistol, 10 metres	Silver
90616	Ludwig Paischer	M	1982	170	60	Austria	AUT	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	Silver
90671	Yuliya Vladimirovna Pakhalina	F	1978	155	47	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Springboard	Silver
90671	Yuliya Vladimirovna Pakhalina	F	1978	155	47	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	Silver
90816	Adiel Palma Lpez	M	1971	190	77	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
90937	Pan Fengzhen	F	1985	176	64	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
91038	Pang Jiaying	F	1985	178	64	China	CHN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Silver
91397	Eduardo Paret Prez	M	1973	170	80	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
91499	Park Gyeong-Mo	M	1976	185	76	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Individual	Silver
91596	Park Seong-Hyeon	F	1983	170	72	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	Silver
91620	Park Tae-Hwan	M	1990	183	73	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	Silver
91837	Alexander Matthew "Alex" Partridge	M	1981	193	96	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
91977	Aneta Pastuszka-Konieczna	F	1978	168	73	Poland	POL	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Doubles, 500 metres	Silver
92364	Bartomiej Paweczak	M	1982	182	72	Poland	POL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Silver
92387	ukasz Zygmunt Pawowski	M	1983	183	70	Poland	POL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Silver
92406	David Thorn Payne	M	1982	183	79	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	Silver
92413	Keri-Anne Payne (-Carry)	F	1988	177	66	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 10 kilometres Open Water	Silver
92713	Yadier Pedroso Gonzlez	M	1986	184	86	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
92771	Aaron Wells Peirsol	M	1983	191	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Backstroke	Silver
92881	Giovanni Pellielo	M	1970	173	93	Italy	ITA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Trap	Silver
93146	Jean-Christophe Praud	M	1977	172	62	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	Silver
93329	Jefferson Leonardo Prez Quezada	M	1974	167	60	Ecuador	ECU	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 20 kilometres Walk	Silver
93754	Ariel Osvaldo Pestano Valdes	M	1974	175	78	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
93764	Samantha Nicole Peszek	F	1992	152	50	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
93939	Alexander Petersson	M	1980	186	94	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
94040	Heather Petri	F	1978	180	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
94471	Erin Victoria Phillips	F	1985	173	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
94947	Adam Robert Pine	M	1976	183	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
95846	Mikhail Mikhaylovich Polishchuk	M	1989	188	88	Russia	RUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Silver
95935	Irina Igorevna Poltoratskaya	F	1979	177	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
95966	Vasilios Polymeros	M	1976	178	72	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Silver
95968	Yelena Ilyinichna Polyonova	F	1984	198	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
96089	Emma Jane Pooley	F	1983	157	50	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Time Trial	Silver
96420	Lyudmila Grigoryevna Postnova	F	1985	183	76	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
96559	Ren Holten Poulsen	M	1989	188	92	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	Silver
96651	Jeffrey Brian "Jeffy" Powers	M	1980	201	108	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
96672	Anastasiya Yuryevna Pozdnyakova	F	1986	162	50	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	Silver
96701	Bruno Prada	M	1971	185	110	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Silver
96895	Delma "Pretinha" Gonalves	F	1975	157	53	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
97405	Buttree Puedpong	F	1991	157	49	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Silver
97580	Prevdorjin Serdamba	M	1985	nan	48	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	Silver
97815	Megan M. Quann-Jendrick	F	1984	170	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
98411	Zachary Scott "Zach" Railey	M	1984	192	98	United States	USA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed One Person Dinghy	Silver
98424	Simone Raineri	M	1977	190	93	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Silver
98814	Pawe Rafa Rada	M	1979	186	72	Poland	POL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Silver
98817	Emma Randall (-McDonald)	F	1985	190	83	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
98997	Alex Nicki Rasmussen	M	1984	185	88	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
99165	Ronald Rauhe	M	1982	179	82	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	Silver
99930	Ren Ye	F	1986	170	63	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
100046	Roline Virginie Repelaer van Driel	F	1984	189	84	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Silver
100219	Felipe Reyes Cabaas	M	1980	205	109	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
100315	Kimberly Susan "Kim" Rhode (-Harryman)	F	1979	163	82	United States	USA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Skeet	Silver
100330	Vitaliy Rhimov	M	1985	170	60	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Lightweight, Greco-Roman	Silver
100380	Xavier Ribas Centelles	M	1976	178	76	Spain	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
100631	Brenton Scott Rickard	M	1984	194	92	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Breaststroke	Silver
100631	Brenton Scott Rickard	M	1984	194	92	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
101039	Michal Riszdorfer	M	1977	176	79	Slovakia	SVK	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Silver
101040	Richard Riszdorfer	M	1981	181	89	Slovakia	SVK	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Silver
101667	Rodrigo "Rodrigo" Santana	M	1979	205	85	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
101719	Bernardo "Berni" Rodrguez Arias	M	1980	198	92	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
101773	Irina Rodrguez lvarez	F	1978	173	61	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
101812	Luis Miguel Rodrguez Ricardo	M	1973	181	74	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
101953	Jason Nicholas Rogers	M	1983	183	84	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	Silver
101964	Nicholas Robert "Nick" Rogers	M	1977	173	60	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Silver
102292	Oksana Viktorovna Romenskaya	F	1976	190	90	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
102494	Andria Rosa de Andrade	F	1984	172	63	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
102520	Rosana dos Santos Augusto	F	1982	173	64	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
102566	Shane Rose	M	1973	181	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
102946	Hayden David Roulston	M	1981	186	83	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Pursuit, 4,000 metres	Silver
103163	Virginia "Vivi" Ruano Pascual	F	1974	164	60	Spain-1	ESP	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	Silver
103209	Ricard "Ricky" Rubio Vives	M	1991	193	82	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
103641	Clemente Russo	M	1982	181	91	Italy	ITA	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Heavyweight	Silver
103786	Matthew "Matt" Ryan	M	1984	194	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Silver
103818	Andrey Anatolyevich Rybakov	M	1982	172	85	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Light-Heavyweight	Silver
104111	Alicia Marie Sacramone (-Quinn)	F	1988	155	53	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
104228	Dinara Mubinovna Safina	F	1986	182	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Singles	Silver
104506	Koki Sakamoto	M	1987	163	56	Japan	JPN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Silver
104579	Albert Sala Moreno	M	1981	185	79	Spain	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
104650	Diego Fernando Salazar Quintero	M	1981	163	62	Colombia	COL	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Featherweight	Silver
105048	Samuel Fuchs	M	1984	200	89	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
105155	Elier Snchez Quesada	M	1987	186	90	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
105157	Eriel Snchez Len	M	1975	183	94	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
105822	Mauro Sarmiento	M	1983	196	80	Italy	ITA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Silver
106161	Dmitry Ivanovich Sautin	M	1974	172	65	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Silver
106683	Robert Scheidt	M	1973	188	76	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Silver
106707	Imke Anne Marian Schellekens-Bartels	F	1977	178	61	Sunrise	NED	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Silver
107734	Ralf Schumann	M	1962	167	73	Germany	GER	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	Silver
108033	Danielle Raquel Scott-Arruda	F	1973	188	85	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver
108044	Jennifer "Jenni" Screen (-Mottram)	F	1982	180	69	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
108662	Alessandra Sensini	F	1970	170	55	Italy	ITA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Windsurfer	Silver
108810	Karine Sergerie	F	1985	165	64.5	Canada	CAN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Silver
109149	Marina Vladimirovna Shainova	F	1986	156	58	Russia	RUS	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Lightweight	Silver
109857	Nataliya Borisovna Shipilova	F	1980	184	83	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
110221	Mariya Igorevna Sidorova	F	1980	178	65	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
110266	Sarah Elaine Siegelaar	F	1982	180	74	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Silver
110373	Gujn Valur Sigursson	M	1980	187	83	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
110383	Sigfs Sigursson	M	1975	198	114	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
110388	Sileshi Mekuria Sihine	M	1983	168	58	Ethiopia	ETH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 10,000 metres	Silver
110575	Emily Susan Silver	F	1986	180	70	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
110816	Simone Gomes Jatob	F	1981	172	66	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
110897	Sherone Anmarica Simpson	F	1985	163	59	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres	Silver
111375	Kvin Ren Michel Sireau	M	1987	188	90	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Silver
111964	Oksana Nikolayevna Slivenko	F	1987	164	69	Russia	RUS	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Light-Heavyweight	Silver
111974	Bridget Elizabeth Sloan	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
112060	Erinn L. Smart	F	1980	170	66	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Team	Silver
112064	Keeth Thomas Smart	M	1978	183	75	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	Silver
112166	Julia Elizabeth Smit	F	1988	183	66	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
112222	Colin Smith	M	1984	185	84	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
112302	Jesse Aaron Smith	M	1983	194	105	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
112504	Marlies Jeannette Fransisca "Marlies" Smulders	F	1982	184	78	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Silver
112541	Belinda Rose Snell	F	1981	180	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
112778	Vctor Manuel Sojo Jimnez	M	1984	170	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
112907	Nina Solheim	F	1979	170	70	Norway	NOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Silver
113138	Song Qingling	F	1986	174	69	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
113169	Rebecca Soni	F	1987	173	61	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	Silver
113169	Rebecca Soni	F	1987	173	61	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
113515	Daouda Demba Sow	M	1983	175	60	France	FRA	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Lightweight	Silver
113965	Christian David Sprenger	M	1986	196	92	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
