id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
40930	ivko Goci	M	1983	193	93	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
41025	Taniele Gofers	F	1985	183	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
41056	Giorgi Gogshelidze	M	1980	185	96	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Freestyle	Bronze
41083	Vaeceslav Gojan	M	1983	162	56	Moldova	MDA	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	Bronze
41141	Bjrn Goldschmidt	M	1980	184	90	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Bronze
41201	Anton Sergeyevich Golotsutskov	M	1985	165	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	Bronze
41201	Anton Sergeyevich Golotsutskov	M	1985	165	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horse Vault	Bronze
41599	Mariana Alejandra Gonzlez Oliva Gulla	F	1976	158	50	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
41643	Romn Javier Gonzlez	M	1978	210	140	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
42050	Westley Gough	M	1988	185	78	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Bronze
42172	Mariya Aleksandrovna Grabovetskaya	F	1987	180	113	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Super-Heavyweight	Bronze
42352	Margherita Granbassi	F	1980	165	56	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	Bronze
42352	Margherita Granbassi	F	1980	165	56	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Team	Bronze
42401	Sergey Yuryevich Grankin	M	1985	195	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
42907	Andreea Florentina Grigore	F	1991	146	39	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Bronze
43095	Hindrik Harmannus Arnoldus "Henk" Grol	M	1985	190	100	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Heavyweight	Bronze
43411	Gu Beibei	F	1981	166	48	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
43512	Tatiana "Tania" Guderzo	F	1985	160	55	Italy	ITA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	Bronze
43550	Christophe Ren Marcel Gunot	M	1979	178	74	France	FRA	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Middleweight, Greco-Roman	Bronze
43558	Steve Guerdat	M	1982	182	70	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Bronze
43620	David Guest	M	1982	177	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
43708	Leandro Marques Guilheiro	M	1984	176	81	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	Bronze
43819	Alejandra Laura Gulla	F	1977	165	62	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
43977	Guo Shuang	F	1986	170	70	China	CHN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Sprint	Bronze
43986	Guo Yue	F	1988	165	54	China	CHN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	Bronze
44179	Juan Pedro Gutirrez Llanas	M	1984	204	112	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
44181	Leonardo Martn Gutirrez	M	1978	200	105	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
44366	Kate Gynther	F	1982	175	73	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
44569	Grant George Hackett	M	1980	198	96	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Bronze
44596	Soraya Haddad	F	1985	155	52	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Lightweight	Bronze
44726	Joseph "Joey" Hagerty	M	1982	163	61	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Bronze
44904	Henri Hkkinen	M	1980	189	86	Finland	FIN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Air Rifle, 10 metres	Bronze
45037	Thomas Hall	M	1982	182	82	Canada	CAN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 1,000 metres	Bronze
45178	Kyoko Hamaguchi	F	1978	170	72	Japan	JPN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Heavyweight, Freestyle	Bronze
45219	Fabian Hambchen	M	1988	164	62	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	Bronze
45350	Rebecca Lynn "Becky" Hammon	F	1977	168	62	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze
45362	Robert Rodney "Rob" Hammond	M	1981	176	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
45514	Hanati Silamu	M	1985	179	69	China	CHN	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Welterweight	Bronze
45917	Saho Harada	F	1983	166	56	Japan	JPN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	Bronze
45978	Kelly Hardie	F	1970	182	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Bronze
45990	Tanya Victoria Harding	F	1972	172	72	Australia	AUS	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Bronze
46924	He Hanbin	M	1986	180	80	China-1	CHN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Mixed Doubles	Bronze
47406	Lars Andreas Helgstrand	M	1978	183	67	Don Schufro	DEN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Bronze
47807	Heo Sun-Yeong	F	1976	180	71	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
48053	Mara de la Paz "Maripi" Hernndez Margalot	F	1977	163	57	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
48089	Yampier Hernndez Gonzales	M	1985	165	48	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	Bronze
48108	Anderson Hernanes de Carvalho Andrade Lima	M	1985	180	76	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
48276	Michael Steven "Mike" Hessman	M	1978	196	107	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
48303	Amy Hetzel	F	1983	178	65	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
48702	Ariane Hingst	F	1979	170	62	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
48908	V'iacheslav Valeriyovych Hlazkov	M	1985	189	97	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Super-Heavyweight	Bronze
49080	Margaret Josephine Hoelzer	F	1983	180	79	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Backstroke	Bronze
49104	Kathryn Elise "Katie" Hoff (-Anderson)	F	1989	175	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Bronze
49104	Kathryn Elise "Katie" Hoff (-Anderson)	F	1989	175	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Individual Medley	Bronze
49657	Jos Javier Hombrados Ibez	M	1972	197	98	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
49720	Hong Jeong-Ho	F	1974	178	72	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
49777	Roman Volodymyrovych Hontiuk	M	1984	178	81	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Middleweight	Bronze
49826	Beau Hoopman	M	1981	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Bronze
50052	Jonathan Alan Horton	M	1986	155	59	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Bronze
50234	Ruben Houkes	M	1979	176	60	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	Bronze
50557	Hu Binyuan	M	1978	180	75	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Double Trap	Bronze
50660	Huang Xuechen	F	1990	175	61	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
51059	Sharon Ann Hunt	F	1978	180	63	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
51383	Hwang Ji-Man	M	1984	176	71	South Korea-1	KOR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Doubles	Bronze
51630	Ene Franca Idoko (-Isaac)	F	1985	162	64	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Bronze
51688	Roniel Iglesias Sotolongo	M	1989	177	64	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Welterweight	Bronze
51696	Doina Ignat	F	1969	181	81	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Bronze
51710	Mikhail Borisovich Ignatyev	M	1985	176	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Madison	Bronze
51904	Ilson Pereira "Ilsinho" Dias Jnior	M	1986	170	70	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
52051	ahin mranov	M	1981	170	57	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Featherweight	Bronze
52164	Joshua "Josh" Inman	M	1980	203	95	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Bronze
52336	Eko Yuli Irawan	M	1989	154	62	Indonesia	INA	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Bantamweight	Bronze
52419	Vladimir Vyacheslavovich Isakov	M	1970	178	83	Russia	RUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Free Pistol, 50 metres	Bronze
52593	Halimat Oyinoza Ismaila	F	1984	158	56	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Bronze
52765	Anastasiya Vladimirovna Ivankova	F	1992	170	53	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
52994	Sandra Raluca Izbaa	F	1990	164	52	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Bronze
53094	Bershawn D. Jackson	M	1983	173	69	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres Hurdles	Bronze
53116	Joanne Amy "Jo" Jackson	F	1987	184	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Freestyle	Bronze
53228	Sada Molly Jacobson (-Bby)	F	1983	170	70	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Bronze
54052	Hrachik Javakhyan	M	1984	178	63	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Lightweight	Bronze
54176	Tony David Jeffries (Bryce-)	M	1985	188	81	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Heavyweight	Bronze
54409	Larsen Alan Jensen	M	1986	185	88	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Freestyle	Bronze
54460	Anne Jensen-van Olst	F	1962	184	70	Clearwater	DEN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Bronze
54533	Jeong Gyeong-Mi	F	1985	169	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Heavyweight	Bronze
54619	Kevin Martin Jepsen	M	1984	190	97	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
54788	Jiang Lin	M	1982	186	77	China	CHN	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	Bronze
54794	Jiang Tingting	F	1987	175	53	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
54796	Jiang Wenwen	F	1987	175	54	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
54942	Joo "J" Alves de Assis Silva	M	1987	189	76	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
56234	Mirna Jukic	F	1986	178	68	Austria	AUT	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	Bronze
56253	Louis Richard Bruno Julie	M	1978	175	54	Mauritius	MRI	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	Bronze
56826	Irina Nikolayevna Kalentyeva	F	1978	155	45	Russia	RUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Mountainbike, Cross-Country	Bronze
56992	Lesia Mykhailivna Kalytovska	F	1988	174	68	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Pursuit, 3,000 metres	Bronze
57097	Guillermo Federico Kammerichs	M	1980	205	110	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
57215	Giselle Andrea "Gisi" Kaevsky	F	1985	162	52	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
57726	Marina Germanovna Karpunina	F	1984	178	73	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze
58121	Fergus Kavanagh	M	1985	182	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
58343	Tsegaye Kebede Wordofa	M	1987	158	50	Ethiopia	ETH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	Bronze
58611	Gloria E. Kemasuode (-Ubiebor)	F	1980	150	65	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Bronze
58624	Heike Kemmer	F	1962	172	63	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	Bronze
58963	Georgy Vazhayevich Ketoyev	M	1986	190	100	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Bronze
59128	Vadim Anatolyevich Khamuttskikh	M	1970	196	85	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
59294	Yekaterina Viktorovna Khilko	F	1982	163	51	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Trampolining	Trampolining Women's Individual	Bronze
59342	Yekaterina Anatolyevna Khodotovich-Karsten	F	1972	185	80	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Single Sculls	Bronze
59722	Yakup Kili	M	1986	177	57	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Featherweight	Bronze
59787	Kim Cha-Yeon	F	1981	173	67	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
59910	Kim Gyeong-A	F	1977	165	58	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	Bronze
60029	Kim Jeong-Ju	M	1982	170	69	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Welterweight	Bronze
60178	Kim Nam-Sun	F	1981	170	70	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
60191	Kim On-A	F	1989	169	62	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
60569	Jill Kintner	F	1982	170	64	United States	USA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's BMX	Bronze
60865	Tams Kiss	M	1987	175	73	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 1,000 metres	Bronze
60893	Kosuke Kitajima	M	1983	178	73	Japan	JPN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Bronze
61496	Brandon Michael Knight	M	1976	183	91	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
61577	Mark William Knowles	M	1985	183	74	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
61582	Bronwen Knox	F	1986	182	88	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
61585	Emma Knox	F	1978	173	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
61935	Micah Kemboi Kogo	M	1986	170	60	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 10,000 metres	Bronze
62066	Melanie Kok	F	1984	167	57	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	Bronze
62253	Aleksandr Viktorovich Kolobnev	M	1981	174	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	Bronze
62674	Michael Paul "Mike" Koplove	M	1977	178	77	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
62825	Aleksandr Vladimirovich Korneyev	M	1981	200	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
62907	Ilona Kalyuvna Korstin	F	1980	183	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze
62949	Aleksandr Borisovich Kosaryev	M	1978	203	95	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
63248	Ditte Kotzian	F	1979	178	62	Germany	GER	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	Bronze
63607	Gyrgy Kozmann	M	1978	179	85	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 1,000 metres	Bronze
63673	Annike Berit Krahn	F	1985	173	61	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
63872	Virginia Kravarioti	F	1984	166	69	Greece	GRE	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	Bronze
64660	Besik Serodinovich Kudukhov	M	1987	168	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Featherweight, Freestyle	Bronze
64818	Aleksey Vladimirovich Kuleshov	M	1979	206	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
64909	Sushil Kumar Solanki	M	1983	166	66	India	IND	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Welterweight, Freestyle	Bronze
65354	Marina Vyacheslavovna Kuzina	F	1985	195	86	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze
65393	Mikhail Nikolayevich Kuznetsov	M	1985	174	72	Russia	RUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, Slalom	Bronze
65444	Illia Olehovych Kvasha	M	1988	176	73	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Bronze
66162	Stephen Lambert	M	1980	188	87	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
66437	Santiago Ral Lange Roberti	M	1962	184	73	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Multihull	Bronze
66614	Dmitry Valentinovich Lapikov	M	1982	183	105	Russia	RUS	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Heavyweight	Bronze
66628	Matthew Vincent "Matt" LaPorta	M	1985	188	98	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
66710	Dmitry Olegovich Larionov	M	1986	185	84	Russia	RUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, Slalom	Bronze
67066	Simone Laudehr	F	1986	175	56	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
67177	Andrew George Lauterstein	M	1987	190	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
67177	Andrew George Lauterstein	M	1987	190	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	Bronze
67208	Elise Mary Laverick (-Sherwell)	F	1975	178	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Double Sculls	Bronze
67979	Lee Jae-Jin	M	1983	178	73	South Korea-1	KOR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Doubles	Bronze
68062	Lee Min-Hui	F	1980	174	65	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
68510	Levi Leipheimer	M	1974	173	62	United States	USA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Time Trial	Bronze
68741	Lisbeth Constance "Libby" Lenton-Trickett	F	1985	167	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
69173	Maximilian Levy	M	1987	182	87	Germany	GER	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Bronze
69248	Michael Peter "Mike" Lewis	M	1981	185	73	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Bronze
69288	Jason Edward Lezak	M	1976	193	98	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	Bronze
69422	Li Juan	F	1981	187	73	China	CHN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Bronze
69515	Li Wenquan	M	1986	172	63	China	CHN	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	Bronze
69734	Christina Liebherr	F	1979	171	60	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Bronze
70319	Renate Lingor	F	1976	165	56	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
70466	Yekaterina Viktorovna Lisina	F	1988	202	85	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze
70620	Liu Ou	F	1987	168	50	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
70674	Liu Yanan	F	1981	186	73	China	CHN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Bronze
70711	Anastasiya Valeryevna "Nastia" Liukin	F	1990	160	45	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Floor Exercise	Bronze
70863	Shereefa Lloyd	F	1983	172	68	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Bronze
70965	Ryan Steven Lochte	M	1984	188	88	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	Bronze
70965	Ryan Steven Lochte	M	1984	188	88	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Individual Medley	Bronze
71267	Fredrik Max Emil Lf	M	1970	190	97	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Bronze
71312	Priscilla Lopes-Schliep	F	1983	163	67	Canada	CAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres Hurdles	Bronze
71341	Diana Lopez	F	1984	178	58	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	Bronze
71467	Steven Lopez	M	1979	191	83	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Bronze
71843	Demetrio Lozano Jarque	M	1976	196	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
71927	Lu Ying-Chi	F	1985	157	63	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Middleweight	Bronze
71984	Lucas Pezzini Leiva	M	1987	179	74	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
72033	Rosario Luchetti	F	1984	160	57	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
72376	Zinaida Igorevna "Zina" Lunina	F	1989	175	55	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
72393	Luo Xi	F	1988	166	54	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
72446	Thomas Peter Lurz	M	1980	183	76	Germany	GER	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 10 kilometres Open Water	Bronze
72523	Manuela Lutze	F	1974	185	78	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Bronze
72760	Ma Yunwen	F	1987	189	76	China	CHN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Bronze
73175	Elizabeth "Beezie" Madden (Patton-)	F	1964	168	63	United States	USA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Individual	Bronze
73862	Vadim Gennadyevich Makhnyov	M	1980	196	100	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	Bronze
74145	Cristian Malmagro Viaa	M	1983	197	107	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
74240	Aset Sekenovich Mambetov	M	1982	186	96	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	Bronze
