id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal	age
58198	Mayumi Kawasaki	F	1980	167	52	Japan	JPN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 20 kilometres Walk	NA	28
58201	Munenori Kawasaki	M	1981	179	74	Japan	JPN	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	27
58209	Naoko Kawashima	F	1981	163	55	Japan	JPN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	27
58216	Sayoko Kawauchi-Kitabatake	F	1979	163	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	NA	29
58216	Sayoko Kawauchi-Kitabatake	F	1979	163	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	NA	29
58233	Rza Kayaalp	M	1990	182	130	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Super-Heavyweight, Greco-Roman	NA	18
58259	Nikolay Petrovich Kazak	M	1978	170	67	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Trampolining	Trampolining Men's Individual	NA	30
58260	Aleksandras Kazakeviius	M	1986	175	66	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Welterweight, Greco-Roman	NA	22
58261	Igors Kazakvis	M	1980	176	68	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA	28
58271	Oleksiy Viktorovych Kazanin	M	1982	172	64	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA	26
58293	Sandra Kazkov	F	1976	167	56	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	32
58297	Matey Ilianov Kaziyski	M	1985	202	93	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	NA	23
58304	Andrey Fyodorovich Kazusenok	M	1984	185	90	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Middleweight	NA	24
58309	Zaza K'edelashvili	M	1986	165	66	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	NA	22
58313	Mitchell "Mitch" Kealey	M	1984	178	62	Australia	AUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	24
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	18
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	NA	18
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	NA	18
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	NA	18
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	18
58335	Daniel Ryan Keatings	M	1990	171	68	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	18
58340	Nabil Kebbab	M	1984	192	94	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	24
58343	Tsegaye Kebede Wordofa	M	1987	158	50	Ethiopia	ETH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	Bronze	21
58371	Piotr Kdzia	M	1984	177	70	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	NA	24
58372	Karolina Kedzierska	F	1988	180	77	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA	20
58380	Shaun Keeling	M	1987	196	94	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Pairs	NA	21
58413	Erwin Kehlhoffner	M	1984	180	72	France	FRA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	NA	24
58415	Sally Kehoe	F	1987	172	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	NA	21
58418	Stefan Kehrer	M	1985	185	96	Germany	GER	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Freestyle	NA	23
58419	Florian Stefan Kehrmann	M	1977	186	85	Germany	GER	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	NA	31
58434	Iljo Keisse	M	1983	183	71	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Points Race	NA	25
58434	Iljo Keisse	M	1983	183	71	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Madison	NA	25
58435	Daba Modibo Keita	M	1981	203	104	Mali	MLI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA	27
58441	Mamadou Keita	M	1985	187	nan	Senegal	SEN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	NA	23
58443	Mariam Pauline Keita	F	1984	160	50	Mali	MLI	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	NA	24
58454	Jolanda Keizer	F	1985	183	70	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Heptathlon	NA	23
58462	Roman Kejar	M	1966	173	62	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	42
58492	Elizabeth Kell	F	1983	183	68	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	NA	25
58508	Florian Keller	M	1982	183	84	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold	26
58521	Klete D. Keller	M	1982	198	97	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold	26
58524	Martin Keller	M	1987	180	83	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	NA	21
58525	Natascha Keller	F	1977	170	69	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	NA	31
58555	Donna Victoria Kellogg	F	1978	178	66	Great Britain-2	GBR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Mixed Doubles	NA	30
58555	Donna Victoria Kellogg	F	1978	178	66	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Doubles	NA	30
58558	Kelly Silva dos Santos	F	1980	193	92	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	28
58565	Damon Kelly	M	1984	183	154	Australia	AUS	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Super-Heavyweight	NA	24
58567	Daniel Kelly	M	1978	183	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Middleweight	NA	30
58590	Shane John Kelly	M	1972	182	85	Australia	AUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Keirin	NA	36
58590	Shane John Kelly	M	1972	182	85	Australia	AUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	NA	36
58602	Niina Anneli Kelo	F	1980	178	70	Finland	FIN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Heptathlon	NA	28
58607	Weston Seth Kelsey	M	1982	193	98	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	NA	26
58611	Gloria E. Kemasuode (-Ubiebor)	F	1980	150	65	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 200 metres	NA	28
58611	Gloria E. Kemasuode (-Ubiebor)	F	1980	150	65	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Bronze	28
58614	Ezekiel Kemboi Cheboi	M	1982	167	52	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 3,000 metres Steeplechase	NA	26
58615	Nicholas Kemboi	M	1990	155	53	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	18
58624	Heike Kemmer	F	1962	172	63	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	Bronze	46
58624	Heike Kemmer	F	1962	172	63	Bonaparte	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	Gold	46
58644	Antti Heikki Juhani Kempas	M	1981	191	67	Finland	FIN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA	27
58646	Christophe Maurice Jean Kemp	M	1975	193	105	France	FRA	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Gold	33
58654	Hunter Craig Kemper	M	1976	191	74	United States	USA	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA	32
58661	Stany Kempompo Ngangola	M	1974	nan	nan	Congo (Kinshasa)	COD	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	34
58675	Barbara Anne Kendall	F	1968	168	58	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Windsurfer	NA	40
58744	Jason Francis Kenny	M	1988	178	81	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	Silver	20
58744	Jason Francis Kenny	M	1988	178	81	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Gold	20
58747	Fanuel Kenosi	M	1988	170	60	Botswana	BOT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 200 metres	NA	20
58749	Dean Matthew Kent	M	1979	181	80	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	NA	29
58799	Tams Kerkjrt	M	1979	185	81	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA	29
58799	Tams Kerkjrt	M	1979	185	81	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Butterfly	NA	29
58799	Tams Kerkjrt	M	1979	185	81	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	NA	29
58806	Aynur Kerey	F	1984	172	56	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	24
58835	Aneka Louise Kerr (-Davis)	F	1981	183	81	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	27
58852	Jordan Kerr	M	1980	182	80	Australia-2	AUS	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	NA	28
58889	Charlotte Wynn Kerwood	F	1987	170	69	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Trap	NA	21
58904	Zekiye Keskin atr	F	1976	165	57	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	NA	32
58925	Sonja Kesselschlger	F	1978	178	65	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Heptathlon	NA	30
58926	Fredrik Carl Wilhelm Kessiakoff	M	1980	185	65	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	NA	28
58955	Emma Jillian Kete	F	1988	165	62	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	20
58963	Georgy Vazhayevich Ketoyev	M	1986	190	100	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Bronze	22
58981	Davit Kevkhishvili	M	1983	170	73	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	NA	25
58982	Mariam "Marie" Kevkhishvili-Machavariani	F	1986	189	115	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	22
58991	Viktor Dzhonovich Keyru	M	1984	200	94	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	24
59006	Kabelo Kgosiemang	M	1986	188	74	Botswana	BOT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's High Jump	NA	22
59015	Ara Khachatryan	M	1983	172	77	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middleweight	NA	25
59020	Ani Khachikyan	F	1991	165	56	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres	NA	17
59022	Virdhawal Vikram Khade	M	1992	191	83	India	IND	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	16
59022	Virdhawal Vikram Khade	M	1992	191	83	India	IND	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	16
59022	Virdhawal Vikram Khade	M	1992	191	83	India	IND	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	NA	16
59032	Artyom Aleksandrovich Khadzhibekov	M	1970	173	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	NA	38
59032	Artyom Aleksandrovich Khadzhibekov	M	1970	173	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	NA	38
59035	Ildar Khafizov	M	1988	158	55	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Featherweight, Greco-Roman	NA	20
59045	Tetiana Valentynivna Khala	F	1987	176	62	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Butterfly	NA	21
59092	Youmna Amru Nagib Khallaf	F	1992	165	51	Egypt	EGY	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	16
59095	Wan Mohd Khalmizam Wan Abd Aziz	M	1987	168	74	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Individual	NA	21
59095	Wan Mohd Khalmizam Wan Abd Aziz	M	1987	168	74	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	NA	21
59099	Al-Mehdi Al-Khalsi	M	1986	nan	69	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Welterweight	NA	22
59110	Aadam Ismaeel Khamis	M	1989	172	67	Bahrain	BRN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 5,000 metres	NA	19
59128	Vadim Anatolyevich Khamuttskikh	M	1970	196	85	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze	38
59156	Kiran Khan	F	1990	171	64	Pakistan	PAK	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	18
59182	Devender Kumar Khandwal	M	1986	180	70	India	IND	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	NA	22
59186	Chutchawan Khaolaor	M	1988	170	58	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA	20
59199	Anna Igorevna Kharitonova	F	1985	156	52	Russia	RUS	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Lightweight	NA	23
59209	Olha Hennadivna Kharlan	F	1991	172	68	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Individual	NA	17
59209	Olha Hennadivna Kharlan	F	1991	172	68	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Gold	17
59215	Badri Khasaia	M	1980	180	84	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA	28
59222	Khashbaataryn Tsagaanbaatar	M	1984	171	63	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA	24
59223	Dimitrios Khasiotis	M	1986	186	80	Greece	GRE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Backstroke	NA	22
59225	Elvira Ramilevna Khasyanova	F	1981	163	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold	27
59235	Khavazhi Akhmetovich Khatsigov	M	1977	168	54	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	NA	31
59243	Giavriella Khatzidamianou	F	1986	173	60	Cyprus	CYP	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Windsurfer	NA	22
59278	Evangelos Kheimonas	M	1980	180	82	Greece	GRE	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's One Person Dinghy	NA	28
59280	Anissa Khelfaoui (-Nassonenko)	F	1992	168	62	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	NA	16
59289	Nest'or Khergiani	M	1975	160	60	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA	33
59293	Olga Viktorovna Khilko	F	1979	161	63	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Middleweight, Freestyle	NA	29
59294	Yekaterina Viktorovna Khilko	F	1982	163	51	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Trampolining	Trampolining Women's Individual	Bronze	26
59306	Khishigbatyn Erdenet-Od	F	1975	160	57	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	NA	33
59313	Hanna Khlistunova	F	1988	182	61	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	NA	20
59319	Irina Nikolayevna Khlyustova	F	1979	170	60	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	29
59342	Yekaterina Anatolyevna Khodotovich-Karsten	F	1972	185	80	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Single Sculls	Bronze	36
59352	Svetlana Anatolyevna Khokhlova	F	1985	176	56	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	23
59367	Olena Mykolavna Khomrova	F	1987	166	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Individual	NA	21
59367	Olena Mykolavna Khomrova	F	1987	166	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Gold	21
59370	Khoo Cai Lin	F	1989	166	54	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Freestyle	NA	19
59370	Khoo Cai Lin	F	1989	166	54	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 800 metres Freestyle	NA	19
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	22
59382	Sergey Gennadyevich Khorokhordin	M	1986	165	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	22
59383	Nataliya Valeryevna Khoronenko-Mikhnevich	F	1982	180	90	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	Silver	26
59389	Sara Khoshjamal Fekri	F	1989	160	49	Iran	IRI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA	19
59397	Idir Abdullah Khourta	M	1986	175	70	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Singles	NA	22
59398	Mohsen Ali Khousrof	M	1992	165	60	Yemen	YEM	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA	16
59431	Ioannis Khristou	M	1983	190	92	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Single Sculls	NA	25
59472	Viktor Vladimirovich Khryapa	M	1982	206	107	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	26
59481	Guzel Shavkatovna Khubbiyeva	F	1976	173	70	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres	NA	32
59481	Guzel Shavkatovna Khubbiyeva	F	1976	173	70	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 200 metres	NA	32
59488	Nataliya Khudiakova	F	1985	174	64	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Freestyle	NA	23
59488	Nataliya Khudiakova	F	1985	174	64	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Freestyle	NA	23
59488	Nataliya Khudiakova	F	1985	174	64	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	NA	23
59489	Rustam Ramizovich Khudiyev	M	1985	177	84	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	23
59490	Irina Aleksandrovna Khudoroshkina	F	1969	175	93	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	39
59501	Hripsime Khurshudyan	F	1987	170	76	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Heavyweight	NA	21
59505	Aslanbek Vitalyevich Khushtov	M	1980	180	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	Gold	28
59508	Mohammed Salman H. Al-Khuwalidi	M	1981	188	82	Saudi Arabia	KSA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	NA	27
59512	Maksym Volodymyrovych Khvorost	M	1982	186	85	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	NA	26
59512	Maksym Volodymyrovych Khvorost	M	1982	186	85	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Team	NA	26
59525	Lusa Kiala	F	1982	174	62	Angola	ANG	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	NA	26
59533	ric Kibanza Lundoloki	M	1980	173	73	Congo (Kinshasa)	COD	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	NA	28
59537	Hilda Jepchumba Kibet	F	1981	168	46	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 10,000 metres	NA	27
59538	Luke Kibet	M	1973	nan	nan	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	35
59540	Sylvia Jebiwott Kibet	F	1984	157	44	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 5,000 metres	NA	24
59547	Viola Chelagat Kibiwot	F	1984	157	45	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 1,500 metres	NA	24
59549	Felix Kikwai Kibore	M	1988	168	58	Qatar	QAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 10,000 metres	NA	20
59560	Mayu Kida	F	1983	163	53	Japan	JPN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	25
59569	Jason Frederick Kidd	M	1973	193	96	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold	35
59571	Todd Alan Kidd	M	1985	174	64	Australia	AUS	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Welterweight	NA	23
59576	Markis Kido	M	1985	165	62	Indonesia-1	INA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Doubles	Gold	23
59589	Nicolas Kiefer	M	1977	182	80	Germany	GER	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	NA	31
59589	Nicolas Kiefer	M	1977	182	80	Germany	GER	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	NA	31
59628	Krzysztof Hubert Kierkowski	M	1981	190	80	Poland	POL	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	NA	27
59629	Susanne Kiermayer	F	1968	183	75	Germany	GER	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Trap	NA	40
59636	Joanne Marie Kiesanowski	F	1979	169	56	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA	29
59657	Yonas Andebrhan Kifle	M	1977	166	57	Eritrea	ERI	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	31
59673	Gary Kikaya Senga	M	1978	184	75	Congo (Kinshasa)	COD	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	30
59677	Irina Kikkas	F	1984	166	52	Estonia	EST	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA	24
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	28
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	NA	28
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	NA	28
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	NA	28
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	28
59683	David Taro Kikuchi	M	1980	162	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	28
59696	Kil Son-Hui	F	1986	158	58	North Korea	PRK	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	22
